ospcomp,uspcomp,nchar
Sb  50Pj  40Bw  10, ,18
Sb  70Bw  20Pt  10, ,18
Pj  60Sb  20Bw  20, ,18
Pt  60Mr  30Pj  10,NA,18
Sb  70Pj  20Pt  10, ,18
Pj  50Bw  40Sb  10, ,18
Sb  80Pt  10Bw  10, ,18
Or  60Mh  30Mr  10, ,18
Pj  80Sb  10Bw  10, ,18
Ab  80Cw  10PO  10, ,18
Sb  80Bw  10Pj  10, ,18
Pt  40Bw  40Sb  20,Bw  90Sb  10,18
Sw  60Pt  30Bf  10, ,18
Sb  60Pj  30La  10, ,18
Pj  60Bw  30Sb  10, ,18
Pj  70Sb  20Pt  10, ,18
Pt  70Sw  20Bw  10, ,18
Pj  70Pt  20Bw  10,NA,18
Pj  60Bf  20Bw  20, ,18
Sb  70Bw  20Bf  10, ,18
Sb  70Bf  20Pt  10, ,18
Sb  50La  30Bf  20, ,18
PO  50Mr  40Pw  10, ,18
Pt  80Sb  10Bw  10, ,18
Sb  60La  30Bw  10, ,18
Sb  60Bf  30Bw  10, ,18
Sb  80Pt  10Bw  10, ,18
Sb  70Pj  20La  10, ,18
Bw  50Pt  40Sw  10, ,18
Pj  70Pt  20Sb  10, ,18
Sb  70La  20Bw  10, ,18
By  60Mh  30Cw  10,By 100,18
Pt  70Sb  20Bw  10, ,18
Pj  60Pt  30Sb  10, ,18
Sb  50La  40Bw  10, ,18
Pj  70Sb  20Bw  10, ,18
Mr  50Or  40Pw  10, ,18
Sb  70Pj  20Pt  10,Sb  50La  30Pj  10Bw  10,18
Sb  60La  30Cw  10,Sb  60La  30Cw  10,18
Sb  70La  20Bw  10, ,18
Pt  70Bw  20Pj  10, ,18
Sb  70Bf  20Bw  10, ,18
Pj  80PO  10Sb  10, ,18
Sb  80Cw  10La  10, ,18
Pt  60Bf  20Bw  20, ,18
Sb  60Pj  30Bf  10, ,18
Sb  70La  20Cw  10, ,18
La  40Sb  40Bf  20, ,18
Bf  50Sb  30Bw  20, ,18
Pj  80Sb  10Pt  10, ,18
Sb  70Pt  20Bw  10, ,18
Pt  80Pb  10Bw  10, ,18
Bw  50Sb  30Pj  20, ,18
Pj  50Sb  30Bw  20, ,18
Bf  60Sb  30Pj  10, ,18
La  50Sb  40Ab  10, ,18
Sb  80Pj  10Bw  10,Bw  60Bf  30Pj  10,18
Pj  70Pt  20Sb  10, ,18
Sb  70Pj  20La  10, ,18
Pt  60Bw  20Pj  20, ,18
Pj  80Pt  10Bw  10, ,18
Pj  70Sb  20Bw  10, ,18
Sb  70Pj  20Pt  10, ,18
Sb  80Pt  10Pj  10, ,18
Pj  50Pt  30Sb  20, ,18
Sb  70La  20Cw  10, ,18
Pj  60Sb  30Pt  10, ,18
Pt  50Sb  30Bw  20, ,18
Sb  80Cw  10La  10,La  80Cw  10Sb  10,18
Sb  50Bw  40Pt  10, ,18
Sb  60Bf  20Bw  20, ,18
Pt  50Sb  40Pj  10, ,18
Sb  80Cw  10La  10, ,18
Pt  70Bw  20Sb  10, ,18
Sb  60Bf  20Pj  20, ,18
Bw  50Pj  30Pt  20, ,18
Pj  70Sb  20Bw  10, ,18
Sb  80Bw  10Pt  10, ,18
Pt  70Bw  20Bf  10, ,18
Sb  70Pj  20Bf  10, ,18
Pt  80Pj  10Sb  10, ,18
Pt  80Pw  10Sw  10,Pt  50Bf  40Mr  10,18
Mh  70Bd  20By  10,,18
Sb  60Pt  20Bw  20, ,18
Pt  60Bf  20Bw  20,Pt 100,18
Sb  60La  20Bw  20, ,18
Pj  70Pt  20Sb  10, ,18
La  50Sb  40Pt  10, ,18
Pt  70Bw  20Pj  10, ,18
Pr  60Pw  30Bw  10, ,18
Sb  80Pj  10Bw  10, ,18
Sb  80La  10Pt  10, ,18
Pt  60Bw  20Sb  20, ,18
Sb  60Pj  30Pt  10, ,18
Bw  50Pt  40Sw  10, ,18
Or  70Mr  20Bw  10, ,18
Pt  70Pj  20Sb  10, ,18
Sb  70Pt  20Bf  10, ,18
La  70Sb  20Pj  10, ,18
Sb  70La  20Cw  10, ,18
Pj  70Bf  20Bw  10, ,18
Pj  60Sb  30Pt  10, ,18
Bw  50Sb  30Bf  20,Bw 100,18
Sb  70La  20Pj  10, ,18
La  60Sb  30Cw  10, ,18
Pt  70Bw  20Pj  10, ,18
Pj  60Sb  20Bw  20, ,18
Sb  60Pj  30Bw  10, ,18
Pj  80Bf  10Pt  10, ,18
La  50Sb  40Pj  10, ,18
Sb  80Pt  10Pj  10, ,18
Bw  80Sw  10Pt  10,Bf  50Bw  30Sb  20,18
Pw  60Or  30Mh  10, ,18
Sb  70Bw  20Sw  10, ,18
Sb  60Pj  30La  10, ,18
Pj  70Sb  20Bw  10, ,18
Sb  80Pj  10Bw  10, ,18
Cw  70Bw  20Sb  10, ,18
Ab  80PO  10SX  10, ,18
Pj  70Bw  20Sb  10, ,18
Pj  70Mr  20Pt  10, ,18
Sb  80Bf  10La  10, ,18
Cw  70La  20Sw  10,,18
Sb  50Bw  40Pj  10, ,18
Pj  60Sb  30Sw  10, ,18
Sb  80La  10Pj  10, ,18
Sb  70La  20Bf  10, ,18
Cw  60Bw  30Pt  10, ,18
Sb  70Pj  20Bw  10, ,18
Sb  60La  30Bw  10, ,18
Pr  70La  20Bw  10, ,18
Sb  80La  10Pt  10, ,18
Pw  80Pt  10Sw  10, ,18
Sb  50Pj  30Bw  20, ,18
Pt  70Pb  20Ab  10, ,18
Bw  80Pt  10Bf  10, ,18
Pt  70Bw  20Bf  10, ,18
Ab  70Pb  20Bf  10, ,18
Mh  80By  10Sw  10,Mh  80Mr  10Bf  10,18
Sb  80Bf  10Pj  10, ,18
Pr  70Pw  20Pt  10, ,18
Pt  50Bw  30Bf  20, ,18
Pj  50Sb  40Bw  10, ,18
Pj  70Pt  20Sb  10, ,18
Pj  80Sb  10Bw  10, ,18
Sb  80La  10Bw  10, ,18
Bw  60Sb  30Cw  10,Sb  90Bf  10,18
Pw  70Pr  20Pt  10,Pw  20Bw  20Sb  20Mr  20Mh  10Cw  10,18
Sb  80Bw  10Bf  10, ,18
Sb  60Bf  30Bw  10, ,18
Pt  80Sw  10Bw  10, ,18
Sb  60Cw  20La  20, ,18
Pw  60Pt  30Sw  10,Pt  40Bw  20Pw  20Mr  10Or  10,18
Sb  70Bf  20Pt  10,Pt 100,18
Pj  80Sb  10Pt  10, ,18
Sb  50Bf  40Bw  10,Sb 100,18
Pw  80Pr  10Pt  10,Sb  40Bf  30Bw  20Sw  10,18
Pj  70Pt  20Bw  10, ,18
Pj  50Sb  30Pt  20, ,18
Sb  60Bf  30Pt  10, ,18
Sb  80Pj  10Pt  10, ,18
Sb  70Bf  20Bw  10, ,18
Sb  70La  20Cw  10, ,18
Sb  80La  10Pt  10, ,18
Pj  70Bw  20Bf  10, ,18
Sb  70La  20Cw  10,Sb 100,18
Sb  80Cw  10La  10, ,18
Sb  60Pj  30Bf  10, ,18
Bw  60Pt  20Pj  20, ,18
Sb  50Bw  30Bf  20, ,18
Pt  50Pj  30Bw  20, ,18
Ab  80Sb  10PO  10, ,18
Sb  70La  20Bf  10, ,18
Pt  70Sb  20Pj  10, ,18
Sb  70La  20Bf  10, ,18
Sb  60La  30Cw  10, ,18
Sb  80La  10Bf  10, ,18
Pj  60Sb  30Pt  10, ,18
Pj  70Sb  20Pt  10, ,18
Pt  70Pj  20Sb  10, ,18
Cw  50Pt  30Sb  20, ,18
Sb  80Bw  10Pj  10, ,18
Pt  70Bw  20Bf  10, ,18
Sb  80La  10Pj  10, ,18
Pj  50Bw  30Sb  20, ,18
La  60Sb  20Cw  20, ,18
Sb  80Bw  10Pj  10, ,18
Pb  70Sb  20Pt  10, ,18
Or  50Pw  30Ow  20,,18
Pt  70Sw  20Bw  10, ,18
Sb  70Pt  20Pj  10, ,18
Pt  80Bw  10Sb  10, ,18
Pt  70Sw  20Bf  10, ,18
Pt  70Bw  20Bf  10, ,18
Bw  50Sb  40Pj  10, ,18
Sb  80La  10Pj  10,Sb  60Pj  20Bw  10La  10,18
Bw  60Pt  30Bf  10, ,18
Sb  70La  20Pj  10,NA,18
Pj  70Pt  20Sb  10, ,18
Bw  50Sb  40Bf  10, ,18
Cw  50Ab  30Sb  20, ,18
Pt  60Bf  20Pb  20, ,18
Pt  60Bw  30Bf  10, ,18
Sb  80La  10Pj  10, ,18
Sb  70Bf  20Pt  10, ,18
Sb  50Pt  40Pb  10, ,18
Sb  50Bf  40Bw  10, ,18
Pj  70Sb  20Pt  10, ,18
Pt  80Bf  10Sb  10, ,18
Pt  40Bw  40Bf  20, ,18
Ab  70Cw  20Sb  10, ,18
Bw  70Bf  20Pw  10,Sb  90Bw  10,18
Sb  70Pt  20Sw  10, ,18
Sb  50Pj  40La  10, ,18
Pj  70Sb  20Bw  10, ,18
Pj  50Bw  30Sb  20, ,18
Sb  80Pj  10Bw  10, ,18
Sb  70Bf  20La  10, ,18
Sb  60Bf  30Bw  10, ,18
Pj  50Sb  30Pt  20, ,18
Pt  80Sb  10Pj  10, ,18
Sb  50Bw  30Bf  20, ,18
Pt  80Sb  10Pj  10, ,18
Pj  60Sb  20Bw  20, ,18
Sb  60La  20Cw  20, ,18
Sb  50Cw  30La  20, ,18
La  40Sb  40Pj  20, ,18
Cw  70Bw  20Sb  10, ,18
Bf  50Bw  30Pt  20, ,18
Pw  70Pr  20Mr  10, ,18
Sb  50Pj  40Pt  10, ,18
Pw  50Pr  40Bf  10, ,18
Bw  80Sb  10Pw  10, ,18
Sb  60Cw  20La  20,NA,18
Pj  80Sb  10Bw  10, ,18
Sb  60La  20Pj  20, ,18
Pt  80Pb  10Sb  10,Pt  40Sb  20Bf  20Pb  20,18
Bf  50Bw  30Sb  20, ,18
Sb  60Cw  30Sw  10,Bf  70Sb  20Cw  10,18
Sb  70Pj  20La  10, ,18
Pj  70Bw  20Sb  10, ,18
Sb  70La  20Bf  10, ,18
Sb  50Bf  30Bw  20, ,18
Sb  50Pb  30Pt  20, ,18
Pj  50Bw  30Pt  20, ,18
Sb  70Pt  20Pj  10, ,18
Pj  40PO  30Sb  30, ,18
Sb  40La  40Pw  20, ,18
Sb  80Cw  10La  10, ,18
Bw  60Sb  30Pj  10, ,18
Pj  70Pt  20Sb  10, ,18
Pj  70Sb  20Bf  10, ,18
Sb  70Cw  20La  10, ,18
Sb  70Bw  20Pt  10, ,18
Sb  70Bf  20La  10, ,18
Pj  70Sb  20Bw  10, ,18
Bw  50Sb  40Bf  10, ,18
Sb  70Bw  20Bf  10,Sb  70Bf  20Bw  10,18
Bf  70Bw  20Sb  10, ,18
Pt  60Sb  20Bw  20, ,18
Ab  60Sb  20Pb  20,Pt  60Ab  30Bf  10,18
Pj  70Sb  20Bw  10, ,18
Sb  50Bf  30Pt  20, ,18
Pj  70Sb  20Bw  10, ,18
Bw  70Pt  20Sb  10, ,18
Pj  70Sb  20Bw  10, ,18
Sb  50Pj  30Pt  20, ,18
Sb  70La  20Bw  10, ,18
Pj  80Sb  10Bw  10, ,18
Pj  70Sb  20Bw  10, ,18
Pj  70PO  20Sb  10, ,18
Mh  70By  20He  10, ,18
Bw  60Pt  30Sw  10, ,18
Bw  50Pj  30Sb  20, ,18
Sb  70Bf  20Bw  10, ,18
Pj  50Pt  30Sb  20, ,18
Pt  60Bw  30Mr  10, ,18
Pj  60Sb  30Bw  10, ,18
Ab  70Ob  20Bf  10, ,18
Sb  50Bw  40Cw  10, ,18
Bf  60Pt  30Sw  10, ,18
Pt  80Bw  10Bf  10, ,18
Pt  80Sb  10Pj  10, ,18
Cw  60Sb  30Bw  10, ,18
Pt  50Bw  30Pj  20, ,18
Sb  70La  20Pt  10, ,18
Pt  70Pj  20Sb  10, ,18
Pj  70Bw  20Sb  10, ,18
Sb  50La  40Bf  10, ,18
Sb  70Bw  20Pj  10, ,18
Pj  70Bw  20Pt  10, ,18
Bw  50Pj  30Sb  20, ,18
Sb  50Bw  40Bf  10, ,18
Sb  50La  30Cw  20, ,18
La  50Sb  40Pj  10, ,18
Pt  80Bw  10Ab  10, ,18
Pt  70Sw  20Bf  10, ,18
Pj  50Pt  30Sb  20, ,18
Ab  80Bf  10Ew  10, ,18
Pj  50Sb  40Bw  10, ,18
Sb  60Bf  30Pt  10, ,18
Pw  70Pr  20Sw  10,Mr  30Bw  20Pj  10Bf  10Pt  10Pw  10Sw  10,18
Sb  70La  20Pt  10, ,18
Sb  50Bw  30Pt  20, ,18
Pt  50Bw  40Sw  10, ,18
Pj  70Sb  20Bw  10, ,18
Sb  60Bf  30Pt  10, ,18
Cw  50Sb  30La  20, ,18
Sb  70Sw  20Bw  10, ,18
Pj  60Sb  30Bw  10, ,18
Sb  80Bw  10Bf  10, ,18
Bw  60Pt  30Sw  10, ,18
Bw  60Bf  30Sw  10, ,18
Pj  50Sb  30Bw  20, ,18
Pt  80Bw  10Sb  10, ,18
Pw  50Sw  40Pr  10, ,18
Sb  70Pj  20Bw  10,Sb 100,18
Sb  70Pj  20Pt  10,Sb  40Bf  40Bw  20,18
Pj  70Pw  20Sw  10,NA,18
Sb  50La  40Pt  10, ,18
Pt  70Mr  20Bw  10,NA,18
Sb  70Pt  20Pj  10, ,18
Mh  50By  40Cw  10,NA,18
Sb  50La  30Cw  20, ,18
Sb  70Bf  20La  10, ,18
Sb  70Bw  20Pj  10, ,18
Sb  50Pj  30La  20, ,18
Pt  80Bw  10La  10, ,18
Sb  80La  10Bf  10, ,18
Bf  70Sw  20Bw  10, ,18
Pj  60Bw  20Sb  20, ,18
Sb  50Cw  30La  20, ,18
Sb  60Cw  20Sw  20, ,18
Sb  50La  30Cw  20, ,18
Bw  70Bf  20Sw  10, ,18
Bw  50Bf  30Cw  20, ,18
Pw  60Pt  30Bw  10,Pr 100,18
Mh  80By  10Or  10,NA,18
Sb  80Bf  10Pt  10, ,18
Bw  80Sw  10Pt  10, ,18
Pt  60Bw  30Sb  10, ,18
Sb  50Bf  30Bw  20, ,18
Pt  60Sb  30Bw  10, ,18
Pj  60Bw  20Sb  20, ,18
Pj  60Bw  30Sb  10, ,18
Sb  70Bf  20By  10, ,18
Sb  40Pj  40Pt  20, ,18
Sb  40Pt  40Pj  20, ,18
Sb  50Pj  40Bw  10, ,18
Sb  50Pr  40Bw  10, ,18
Sb  70Pj  20Bw  10, ,18
Pj  50Sb  40Bw  10, ,18
Pj  50Pt  40Sb  10, ,18
Pj  70Bw  20Sb  10, ,18
Sb  80La  10Bf  10, ,18
Pj  50Sb  40Bw  10, ,18
Sb  60Pj  30Bw  10, ,18
Mh  70Bw  20By  10, ,18
Bw  70Pt  20Bf  10, ,18
Sb  70Bw  20Bf  10, ,18
Pt  60Bw  20Pj  20, ,18
Sb  80La  10Cw  10, ,18
Sb  60Pj  30Pt  10, ,18
Bf  60Pt  30Sb  10,Pt  40Bf  30Sb  20Bw  10,18
Sb  70La  20Pt  10, ,18
Sb  80Bf  10Cw  10, ,18
Pt  70Bw  20Pj  10, ,18
Sb  70Pj  20La  10, ,18
Pj  80Pt  10Bw  10, ,18
Sb  50Pj  40Bw  10, ,18
Sb  50Bw  30Bf  20, ,18
Pj  70Bw  20Pt  10, ,18
Sb  70La  20Cw  10, ,18
Pr  70Pt  20Pw  10,Bf  40Pt  20Sb  10Ab  10Mr  10Bw  10,18
Sb  80Bw  10Cw  10, ,18
Sb  60La  30Bw  10, ,18
Bw  40Sb  30Bf  30, ,18
Mr  50Bw  40Pw  10,NA,18
Pj  80Sb  10Bf  10, ,18
Pj  80Pt  10Sb  10, ,18
Sb  70La  20Cw  10, ,18
Sb  70Pj  20Bw  10, ,18
Sb  50Pj  40Pt  10, ,18
Sb  70Bw  20Bf  10, ,18
Sb  70La  20Bw  10, ,18
Mh  70Mr  20Pt  10,Mh 100,18
Bw  60Sb  30Bf  10, ,18
Sb  70Pj  20Pt  10, ,18
Sb  60Pj  20Pt  20, ,18
Sb  40Bw  40Sw  20, ,18
Sb  80Pt  10La  10, ,18
La  60Pb  20Sb  20, ,18
La  50Sb  40Bw  10, ,18
Sb  80Pj  10Pt  10, ,18
Sb  70Bw  20Sw  10, ,18
Bf  50Pt  40Pb  10, ,18
Pt  80Sb  10Bw  10,Bw  70Pt  30,18
La  50Sb  30Cw  20, ,18
Sb  80Pw  10Sw  10, ,18
Sb  50Bw  30La  20, ,18
Sb  80La  10Cw  10, ,18
Pt  50Bw  30Sb  20, ,18
Sb  70Bw  20Pj  10, ,18
Pj  60Sb  30Pt  10, ,18
Sb  50Pj  40Pt  10, ,18
Pj  50Pt  40Sb  10, ,18
Sb  70Bw  20Pt  10, ,18
Mh  80By  10Sw  10, ,18
Sb  40La  40Cw  20, ,18
Pj  80Sb  10Bw  10, ,18
Sb  70Cw  20La  10, ,18
Pt  80Sb  10Bf  10, ,18
Bw  40Pt  30Sb  30, ,18
Pt  80Sb  10Bf  10, ,18
Pj  80Pt  10Sb  10, ,18
Pt  80Bw  10Sw  10, ,18
Pj  50Sb  30Pt  20, ,18
Pj  60Sb  30PO  10, ,18
Pj  70Pw  20Bw  10, ,18
Sb  60Cw  30Bf  10, ,18
Sb  80La  10Sw  10, ,18
Sb  70Cw  20La  10, ,18
Pt  60Bf  30Sb  10, ,18
Pw  50Or  40He  10, ,18
Pj  70Sb  20Pt  10, ,18
Sb  50Pt  30Bw  20, ,18
Bw  50Pt  30Sb  20, ,18
PO  50Bw  30Mr  20, ,18
Sb  60Pj  30Bw  10, ,18
Sb  80Sw  10Bf  10, ,18
Sb  70Bw  20Pj  10, ,18
Pj  70Bw  20Bf  10, ,18
Pb  80Pt  10La  10, ,18
Pt  80Pj  10Sb  10, ,18
Pt  80Pb  10Sw  10, ,18
Bw  70Bf  20Mr  10, ,18
Sb  70La  20Bf  10, ,18
Sb  70Pj  20Bw  10, ,18
Pt  80Sb  10Bw  10, ,18
Pt  80Bw  10Pj  10, ,18
Pt  70Sw  20Bf  10, ,18
Bw  70Sb  20Pt  10, ,18
Pj  70Pt  20Bw  10, ,18
Sb  50Cw  40La  10, ,18
Sb  80La  10Bf  10, ,18
Pj  60Sb  20Pt  20, ,18
Sb  70Cw  20La  10, ,18
Pt  80Pj  10Bw  10, ,18
Sb  50Pj  30Pt  20, ,18
Pt  80Bf  10Bw  10, ,18
Sb  70Pj  20Sw  10, ,18
Bw  60Sb  30Bf  10,Bw  80Sb  10Bf  10,18
Pt  80Pb  10Sw  10,Sb  40Sw  40Bw  20,18
Sb  60La  20Bw  20, ,18
Pj  70Sb  20Bw  10, ,18
Sb  70La  20Bw  10, ,18
Mh  60By  30Sw  10, ,18
Sb  80La  10Pb  10, ,18
Bw  40Bf  30Pt  30, ,18
Sb  80La  10Cw  10,Sb 100,18
Bw  80Bf  10Sb  10, ,18
Pj  80Bw  10Mr  10, ,18
Sb  50La  30Bw  20,La  50Sb  40Bw  10,18
Cw  60Sb  20Bw  20, ,18
Pj  50Pt  40Mr  10, ,18
Sb  70La  20Bw  10, ,18
Bw  80Pt  10Sw  10, ,18
Sb  50Pj  40Pt  10, ,18
Sb  70Pj  20Bw  10, ,18
Sb  80Sw  10Bf  10, ,18
Pj  70Sb  20Pt  10,Sb  70Bf  20Bw  10,18
Pr  80Sw  10Bw  10,Pr 100,18
Pj  80Bw  10Sb  10, ,18
Pw  70Pt  20Pr  10,Bw  40Bf  20Sb  20Mr  20,18
Ps  70Pr  20Mr  10, ,18
Mh  70Be  20Bd  10, ,18
Sb  80Bw  10Bf  10, ,18
Pj  70Pt  20Sb  10, ,18
Pw  70Pr  20Pt  10,Pw  40Bw  30Pr  20Sw  10,18
Sb  70Pj  20Bw  10, ,18
Sb  60La  30Bf  10, ,18
Pj  60Sb  30Pt  10, ,18
Sb  70Bf  20La  10, ,18
Sb  60Pj  20Bw  20, ,18
Bw  60Sb  30Sw  10,Pt  40Bw  40Pj  10Sb  10,18
Pj  70Pt  20Bw  10, ,18
Sb  80Bf  10Cw  10, ,18
Bf  70Bw  20Sb  10, ,18
Pt  70Sb  20Pj  10, ,18
Pt  70Sb  20Sw  10,Bf  60Sb  30Bw  10,18
Sb  70La  20Bw  10,La  60Sb  30Bw  10,18
Pt  60Bw  30Pj  10, ,18
Pt  70Pj  20Sw  10,NA,18
Cw  50Sb  30La  20, ,18
He  60By  30Mr  10, ,18
Sb  50Pj  40La  10, ,18
Sb  80Pt  10Pj  10, ,18
Pt  70Sb  20Sw  10,Pt  60Bf  30Sb  10,18
Pj  80Pt  10Bf  10, ,18
Bw  60Bf  30Sb  10, ,18
Ab  80Pt  10Bw  10, ,18
Sb  60Pt  20Bf  20, ,18
Sb  80La  10Bw  10, ,18
Sb  70Pj  20Bw  10, ,18
Bw  70Sb  20Pt  10, ,18
Pw  70Pr  20Pj  10, ,18
Sb  50Pj  40La  10, ,18
Mh  60Sw  20Bw  20, ,18
Pt  60Bw  30Pj  10, ,18
Sb  60Pj  30Bw  10, ,18
Mh  60By  30He  10,NA,18
Bw  40Pt  40Sb  20, ,18
La  40Sb  40Pj  20, ,18
Sb  70Pw  20Bw  10, ,18
Ab  50Pb  30Pt  20,Ab  50Bf  30Pt  20,18
Mh  80Mr  10Be  10,Mh 100,18
Pj  70Sb  20Bw  10, ,18
Pj  60Bw  30Bf  10, ,18
Bf  60Sb  30Sw  10,,18
Pj  80Pt  10Bw  10, ,18
Pj  70Bw  20Sb  10, ,18
Sb  60Pj  30Bw  10,Bf  50Bw  30Sb  20,18
Sb  70Pj  20La  10, ,18
Pt  80Bw  10Pb  10,Sb  50Pt  50,18
Pt  70Bf  20Sw  10, ,18
Pt  60Sb  30Bw  10, ,18
Sb  70La  20Cw  10, ,18
Pw  60Sb  30Bw  10, ,18
Sb  70Pj  20Pt  10, ,18
Sb  50Pj  30Pt  20, ,18
Pj  70Pt  20Sb  10, ,18
Sb  70Bf  20Pt  10, ,18
Sb  40Bf  30Sw  30, ,18
Pj  80Sb  10Pt  10, ,18
Sb  60Bw  20Bf  20, ,18
Mh  50By  40He  10, ,18
Sb  40CE  30La  30, ,18
Mh  70Be  20By  10, ,18
Sb  60La  30Cw  10, ,18
Pt  60Sb  20Bw  20, ,18
Pj  60Pt  30Bw  10, ,18
Pj  80Sb  10Bf  10, ,18
Mh  80By  10Sw  10, ,18
Sb  60Cw  20Bw  20, ,18
Pj  50Pt  40Sb  10, ,18
Pj  70Bw  20Sb  10, ,18
Pt  70Pj  20Sb  10, ,18
Sb  70Pt  20Bw  10, ,18
Sb  60La  20Bw  20, ,18
Pj  80Pt  10Bw  10, ,18
Pt  60Pj  30Sb  10, ,18
Sb  60Bw  20Bf  20, ,18
Sb  60Pj  20Pt  20, ,18
Pj  70Pt  20Bf  10, ,18
Bw  60Sb  30Bf  10, ,18
Bw  60Pt  30Sw  10, ,18
Pt  80Bw  10Sb  10, ,18
Sb  60Cw  30La  10, ,18
Pj  60Sb  30Pt  10, ,18
Pb  70Pt  20Bw  10,Pt  70Sb  10Cw  10Bw  10,18
Ab  70Pb  20Pt  10, ,18
Ms  80Ew  10Ab  10,,18
Pw  40Pt  30Sw  30,NA,18
Pj  70Sb  20Bw  10, ,18
Pt  60Pb  20Sb  20, ,18
Bw  80Sb  10Bf  10, ,18
Sb  70Pt  20Bf  10, ,18
Sb  70Pj  20Pt  10, ,18
La  60Sb  30Bf  10, ,18
Sb  70Bw  20La  10, ,18
Sb  50La  40Pt  10, ,18
Pt  70Bf  20Bw  10, ,18
Sb  70La  20Bf  10, ,18
Sb  50Cw  30Bw  20, ,18
Or  80Mr  10Pw  10,,18
Pt  50Sw  30Bw  20,Pt  40Bw  30Sw  20Pw  10,18
Pj  60Pt  30Bf  10, ,18
Bw  70Sw  20Bf  10,Bw 100,18
Pt  60Bw  30Bf  10, ,18
Mh  60By  20Bw  20, ,18
Sb  70Pj  20La  10, ,18
Sb  70Bw  20Pt  10, ,18
Sb  50Pj  40Bw  10, ,18
Pw  70Pt  20Pr  10,Sb  30Bw  20Pw  20By  10Cw  10Sw  10,18
Sb  80La  10Pj  10, ,18
Pw  80Sb  10Bf  10,Bw  40Sb  20Bf  20Sw  10By  10,18
Pj  70Pt  20Sb  10, ,18
Pj  50Sb  40Pt  10, ,18
Pt  70Pj  20Bw  10, ,18
Pt  80Sb  10Pj  10, ,18
Bw  70Sb  20Bf  10, ,18
Sb  70Bf  20Bw  10, ,18
Pj  80Pt  10Sb  10,Bf  60Bw  20Sb  20,18
Ab  80Mr  10Mh  10, ,18
La  60Sw  30Pt  10, ,18
Sb  70Pj  20Bw  10, ,18
Sb  50La  40Bw  10, ,18
La  80Sb  10Pb  10, ,18
Pr  70Bf  20Pw  10,,18
Pj  70Sb  20Bw  10, ,18
Bf  60Sw  20Sb  20, ,18
Pt  80Bf  10Sb  10,Bf  60Sb  40,18
Sb  80La  10Cw  10, ,18
Pt  70Sb  20Bf  10, ,18
Pj  80Sw  10Sb  10, ,18
Sb  80Cw  10Bf  10, ,18
Pj  70Sb  20Bw  10, ,18
Sb  60La  20Pj  20, ,18
Sb  50Cw  30La  20, ,18
Cw  40Sb  30La  30, ,18
Bw  70Bf  20Sw  10, ,18
Pt  70Bw  20Pj  10, ,18
Sb  70La  20Bf  10, ,18
Bf  40Pt  30Sb  30, ,18
Cw  70Sb  20La  10, ,18
Pj  40Pt  40Sw  20,Pt  40Sb  30Bw  10Sw  10Pj  10,18
Pt  60Sb  20Bf  20, ,18
Sb  60Cw  30La  10, ,18
Sb  80La  10Pj  10, ,18
Cw  80Bf  10Sb  10, ,18
Sb  80Bw  10Bf  10, ,18
La  60Sb  30Pt  10, ,18
Sb  80Pt  10Bf  10, ,18
La  70Sb  20Cw  10, ,18
Sb  80Bf  10La  10, ,18
Sb  40Pt  40Bw  20, ,18
Pj  50Sb  40Bw  10, ,18
Pj  60Bw  30Sb  10, ,18
Pj  60Sb  30Bw  10, ,18
Sb  60Cw  30La  10, ,18
Pt  70Bf  20Sb  10, ,18
Pw  50Or  40Mh  10, ,18
"Sw  80Pj  20
", ,14
Sb  70Pj  30, ,12
Sb  60Pj  40, ,12
La  60Sb  40, ,12
Pj  80Sb  20, ,12
Sb  50Bw  50, ,12
Sb  90La  10, ,12
Sb  70La  30, ,12
Pj  90Sb  10, ,12
Sb  80La  20, ,12
Sb  80Pj  20, ,12
Sb  70La  30, ,12
Pj  80Sb  20, ,12
Sb  90La  10, ,12
Sb  70Bw  30,Sb  80Bw  10Bf  10,12
Sb  80La  20, ,12
Sb  90Pj  10, ,12
Pj  60Pt  40, ,12
Sb  70La  30, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sb  90Bw  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  80Sb  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pt  70Sb  30, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  80Pj  20, ,12
Bw  90Sw  10, ,12
Sb  80Pj  20,Sb  60Pj  40,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  70Bf  30, ,12
Sb  90La  10, ,12
La  70Sb  30, ,12
Sb  50Pj  50, ,12
Pt  90Bw  10,NA,12
Sb  80La  20, ,12
Ab  90Bf  10,,12
Sb  90La  10, ,12
Sb  60La  40, ,12
Sb  50Pj  50, ,12
Pt  70Sb  30,Bf  70Sb  20Bw  10,12
Sb  80La  20, ,12
Pj  80Sb  20, ,12
Sb  70Pj  30, ,12
Pj  80Sb  20, ,12
Sb  90Bw  10, ,12
Sb  90La  10, ,12
La  90Sb  10, ,12
Sb  90Pj  10, ,12
Pj  60Sb  40, ,12
Sb  80La  20, ,12
Pj  70Sb  30, ,12
Pj  60Sb  40, ,12
Pj  80Bw  20, ,12
Sb  80La  20, ,12
Bw  90Pt  10,Bw 100,12
